id,reference_manual,run,source_file,peripheral,register,target_operation,target_fields,preconditions,postconditions,severity,consequence,datasheet_text,dup_count,lint_flags,status,note
dc22c1a85bbd,rm0008,1,rm0008/1/usart1_cr2,usart1,cr2,write,"[""CPOL"",""CPHA"",""LBCL""]","[{""register_name"":""USART_CR1"",""field_name"":""TE"",""required_state"":""cleared""}]",[],error,"Writing CPOL, CPHA, or LBCL while the transmitter is enabled may cause undefined behavior.","These 3 bits (CPOL, CPHA, LBCL) should not be written while the transmitter is enabled.",1,,,
40e037fe9b6e,rm0008,1,rm0008/1/usart1_dr,usart1,dr,write,"[""TXE""]",[],"[{""register_name"":""USART_SR"",""field_name"":""TXE"",""required_state"":""cleared""}]",warning,TXE flag cleared after write to data register,It is cleared by a write to the USART_DR register.,1,,,
ca39c5a3e612,rm0008,1,rm0008/1/usart1_dr,usart1,dr,write,"[""TC""]",[],"[{""register_name"":""USART_SR"",""field_name"":""TC"",""required_state"":""cleared""}]",warning,Transmission complete flag cleared after read‑SR then write‑DR sequence,The TC bit is cleared by the following software sequence: 1. A read from the USART_SR register 2. A write to the USART_DR register.,1,,,
249aed0df2f2,rm0008,1,rm0008/1/usart1_sr,usart1,sr,write,"[""TC""]",[],[],error,TC must be cleared by reading USART_SR then writing USART_DR (or by writing 0).,The TC bit is cleared by the following software sequence: 1. A read from the USART_SR register 2. A write to the USART_DR register. Note: The TC bit can also be cleared by writing a ‘0’ to it.,1,empty_conditions;w1c_suspect,,
7369bfbba781,rm0008,1,rm0008/1/usb_cntr,usb,cntr,write,[],[],[],warning,"Read‑modify‑write cycles may clear bits set by hardware, leading to missed events.","To avoid spurious clearing of some bits, it is recommended to clear them with a load instruction where all bits which must not be altered are written with 1, and all bits to be cleared are written with ‘0 … Read‑modify‑write cycles should be avoided because between the read and the write operations another bit could be set by the hardware and the next write will clear it before the microprocessor has the time to serve the event.",1,empty_conditions,,
9a8507032c4b,rm0008,1,rm0008/1/usb_ep%sr,usb,ep%sr,write,[],[],[],warning,Read‑modify‑write cycles may unintentionally clear bits set by hardware,Read-modify-write cycles on these registers should be avoided because between the read and the write operations some bits could be set by the hardware and the next write would modify them before the CPU has the time to detect the change.,1,empty_conditions;placeholder_source,,
e8fae92a7350,rm0008,1,rm0008/1/usb_istr,usb,istr,write,[],[],[],warning,Read‑modify‑write may unintentionally clear pending interrupt bits,"To avoid spurious clearing of some bits, it is recommended to clear them with a load instruction where all bits which must not be altered are written with 1, and all bits to be cleared are written with ‘0 (these bits can only be cleared by software). Read‑modify‑write cycles should be avoided because between the read and the write operations another bit could be set by the hardware and the next write will clear it before the microprocessor has the time to serve the event.",1,empty_conditions,,
354d979f77c8,rm0008,1,rm0008/1/wwdg_cfr,wwdg,cfr,read/write,[],[],[],warning,Register must be accessed as half‑word (16 bits) or word (32 bits) aligned accesses only,The peripheral registers have to be accessed by half-words (16 bits) or words (32 bits).,1,empty_conditions;off_vocab_op,,
8b7f68faae4a,rm0008,1,rm0008/1/wwdg_cr,wwdg,cr,write,"[""T[6:0]""]",[],"[{""register_name"":""WWDG_CR"",""field_name"":""T6"",""required_state"":""set""}]",warning,An immediate reset may be generated if T6 is cleared during a write.,"When writing to the WWDG_CR register, always write 1 in the T6 bit to avoid generating an immediate reset.",1,,,
524e03472353,rm0033,1,rm0033/1/cryp_din,cryp,din,read,[],"[{""register_name"":""CRYP_SR"",""field_name"":""IFEM"",""required_state"":""cleared""}]","[{""register_name"":""CRYP_CR"",""field_name"":""FFLUSH"",""required_state"":""set""}]",warning,Reading the FIFO when empty may return invalid data; FIFO must be flushed before processing new data.,"When CRYP_DIN register is read: - If CRYPEN = 0, the FIFO is popped, and then the data present in the Input FIFO are returned, from the oldest one (first reading) to the newest one (last reading). The IFEM flag must be checked before each read operation to make sure that the FIFO is not empty. - After the CRYP_DIN register has been read once or several times, the FIFO must be flushed by setting the FFLUSH bit prior to processing new data.",1,,,
29fe4b5687f7,rm0033,1,rm0033/1/dcmi_cr,dcmi,cr,read/write,[],[],[],error,Bus error if accessed with size other than 32 bits,"All DCMI registers have to be accessed as 32-bit words, otherwise a bus error occurs.",1,empty_conditions;off_vocab_op,,
f20f70f82247,rm0033,1,rm0033/1/dcmi_cr,dcmi,cr,write,"[""ENABLE""]",[],[],warning,Enabling before configuring other DCMI_CR fields may lead to undefined operation,The DCMI configuration registers should be programmed correctly before enabling this Bit,1,empty_conditions,,
6586a88fbb4a,rm0033,1,rm0033/1/ethernet_dma_dmatdlar,ethernet,dma_dmatdlar,write,[],[],[],error,Writing while transmission is active is prohibited,"Writing to the ETH_DMATDLAR register is permitted only when transmission has stopped. Once transmission has stopped, the ETH_DMATDLAR register can be written before the transmission Start command is given.",1,empty_conditions,,
88f4eef8973e,rm0033,1,rm0033/1/ethernet_mac_macfcr,ethernet,mac_macfcr,write,[],"[{""register_name"":""ETH_MACFCR"",""field_name"":""Busy"",""required_state"":""cleared""}]",[],error,Writing while the Busy bit is set could cause undefined behavior of pause‑frame generation.,The Host must make sure that the Busy bit is cleared before writing to the register.,1,,,
fb709bb3234a,rm0033,1,rm0033/1/ethernet_mac_macmiiar,ethernet,mac_macmiiar,write,[],"[{""register_name"":""ETH_MACMIIAR"",""field_name"":""MB"",""required_state"":""cleared""}]","[{""register_name"":""ETH_MACMIIAR"",""field_name"":""MB"",""required_state"":""cleared""}]",error,Writing while MB is set may corrupt the PHY transaction.,This bit should read a logic 0 before writing to ETH_MACMIIAR and ETH_MACMIIDR. This bit must also be reset to 0 during a Write to ETH_MACMIIAR. ... The ETH_MACMIIAR (MII Address) should not be written to until this bit is cleared.,1,,,
6a8b1746f5cf,rm0033,1,rm0033/1/ethernet_mac_macmiidr,ethernet,mac_macmiidr,write,[],"[{""register_name"":""ETH_MACMIIAR"",""field_name"":""MB"",""required_state"":""cleared""}]",[],error,Write may be ignored or cause undefined behavior if MB is set,This bit should read a logic 0 before writing to ETH_MACMIIAR and ETH_MACMIIDR.,1,,,
e1fba78d8af9,rm0033,1,rm0033/1/ethernet_mac_macpmtcsr,ethernet,mac_macpmtcsr,write,"[""PD""]","[{""register_name"":""ETH_MACPMTCSR"",""field_name"":""MPE"",""required_state"":""set""},{""register_name"":""ETH_MACPMTCSR"",""field_name"":""WFE"",""required_state"":""set""}]",[],error,Power‑down mode may only be enabled when either Magic Packet Enable or Wake‑up Frame Enable is already set.,This bit must only be set when either the Magic Packet Enable or Wake-up Frame Enable bit is set high.,1,,,
186df2aee50a,rm0033,1,rm0033/1/ethernet_mmc_mmctir,ethernet,mmc_mmctir,clear,"[""TGFS"",""TGFMSCS"",""TGFSCS""]",[],"[{""register_name"":""ETH_MMCTIR"",""field_name"":""TGFS"",""required_state"":""cleared""},{""register_name"":""ETH_MMCTIR"",""field_name"":""TGFMSCS"",""required_state"":""cleared""},{""register_name"":""ETH_MMCTIR"",""field_name"":""TGFSCS"",""required_state"":""cleared""}]",warning,Interrupt bits remain set until the corresponding MMC counter LSB byte is read.,An interrupt bit is cleared when the respective MMC counter that caused the interrupt is read. The least significant byte lane (bits [7:0]) of the respective counter must be read in order to clear the interrupt bit.,1,off_vocab_op,,
afa6885d9e53,rm0033,1,rm0033/1/ethernet_ptp_ptpppscr,ethernet,ptp_ptpppscr,write,"[""PPSFREQ""]","[{""register_name"":""ETH_PTPTSCR"",""field_name"":""TSSSR"",""required_state"":""cleared""}]",[],warning,Irregular PPS output waveforms at higher frequencies when digital rollover is used,"If digital rollover is used (TSSSR=1, bit 9 in ETH_PTPTSCR), it is recommended not to use the PPS output with a frequency other than 1 Hz. Otherwise, with digital rollover, the PPS output has irregular waveforms at higher frequencies (though its average frequency is always correct during any one‑second window).",1,,,
4eb3d2baa0d7,rm0033,1,rm0033/1/ethernet_ptp_ptptshur,ethernet,ptp_ptptshur,write,"[""TSSTI"",""TSSTU""]",[],[],error,Time stamp update registers must be written before setting TSSTI or TSSTU bits,You have to write both of these registers before setting the TSSTI or TSSTU bits in the Time stamp control register.,1,empty_conditions,,
cc27a1e1016d,rm0033,1,rm0033/1/ethernet_ptp_ptptslur,ethernet,ptp_ptptslur,write,"[""TSUPNS""]","[{""register_name"":""ETH_PTPTSCR"",""field_name"":""TSSTI"",""required_state"":""set""},{""register_name"":""ETH_PTPTSLUR"",""field_name"":""TSUPNS"",""required_state"":""cleared""}]",[],error,Incorrect sign for system‑time initialization; may cause invalid time updates.,When TSSTI is set (system time initialization) this bit should be zero.,1,,,
66985ba51e0c,rm0033,1,rm0033/1/flash_acr,flash,acr,write,"[""DCRST""]","[{""register_name"":""FLASH_ACR"",""field_name"":""DCEN"",""required_state"":""cleared""}]",[],error,DCRST can only be written when the data cache is disabled,This bit can be written only when the D cache is disabled.,1,,,
c7cb939e4703,rm0033,1,rm0033/1/flash_acr,flash,acr,write,"[""ICRST""]","[{""register_name"":""FLASH_ACR"",""field_name"":""ICEN"",""required_state"":""cleared""}]",[],error,ICRST can only be written when the instruction cache is disabled,This bit can be written only when the I cache is disabled.,1,,,
c989715bd48b,rm0033,1,rm0033/1/gpiob_lckr,gpiob,lckr,write,"[""LCKy""]","[{""register_name"":""GPIOB_LCKR"",""field_name"":""LCKK"",""required_state"":""cleared""}]",[],error,Write to lock bits is ignored or aborts if the lock key bit is set,These bits are read/write but can only be written when the LCKK bit is ‘0.,1,,,
b8c11c7f613d,rm0033,1,rm0033/1/gpioi_lckr,gpioi,lckr,write,[],"[{""register_name"":""GPIOI_LCKR"",""field_name"":""LCKK"",""required_state"":""cleared""}]","[{""register_name"":""GPIOI_LCKR"",""field_name"":""LCKK"",""required_state"":""set""}]",error,"If the lock key write sequence is not followed, the register remains unlocked or the lock operation aborts.","LOCK key write sequence: WR LCKR[16] = ‘1’ + LCKR[15:0]; WR LCKR[16] = ‘0’ + LCKR[15:0]; WR LCKR[16] = ‘1’ + LCKR[15:0]; Note: During the LOCK key write sequence, the value of LCK[15:0] must not change. Any error in the lock sequence aborts the lock.",1,,,
6d675da58884,rm0033,1,rm0033/1/hash_din,hash,din,read/write,[],[],[],error,AHB bus error if accessed with non‑word size,"All these registers are accessible through word accesses only, else an AHB error is generated.",1,empty_conditions;off_vocab_op,,
a8906ac5f0ef,rm0033,1,rm0033/1/hash_din,hash,din,write,[],"[{""register_name"":""HASH_CR"",""field_name"":""DATATYPE"",""required_state"":""set""}]",[],error,Incorrect message representation if DATATYPE not configured,The DATATYPE bits must previously have been configured in the HASH_CR register to get a correct message representation.,1,,,
0b7402ad8748,rm0033,1,rm0033/1/hash_hr%s,hash,hr%s,read,[],"[{""register_name"":""HASH_STR"",""field_name"":""DCAL"",""required_state"":""cleared""}]",[],warning,Read is stalled until the HASH calculation completes if DCAL is set,"If a read access to one of these registers occurs while the HASH core is calculating an intermediate digest or a final message digest (that is when the DCAL bit has been written to 1), then the read is stalled until the completion of the HASH calculation.",1,placeholder_source,,
4ef71af3b923,rm0033,1,rm0033/1/hash_str,hash,str,write,"[""DCAL""]","[{""register_name"":""HASH_STR"",""field_name"":""NBLW"",""required_state"":""set""}]",[],error,"If NBLW is not configured before setting DCAL, NBLW is not taken into account and the padding will be incorrect.","These bits must be configured before setting the DCAL bit, else they are not taken into account. Especially, it is not possible to configure NBLW and set DCAL at the same time.",1,,,
c06296a5c131,rm0033,1,rm0033/1/i2c1_ccr,i2c1,ccr,write,[],"[{""register_name"":""I2C_CR1"",""field_name"":""PE"",""required_state"":""cleared""}]",[],error,CCR must not be written while I2C is enabled,The CCR register must be configured only when the I2C is disabled (PE = 0).,1,,,
3699fd235d4f,rm0033,1,rm0033/1/i2c1_oar1,i2c1,oar1,write,"[""BIT14""]","[{""register_name"":""I2C1_OAR1"",""field_name"":""BIT14"",""required_state"":""set""}]",[],warning,Software must keep bit 14 at 1; otherwise undefined behavior.,Bit 14 Should always be kept at 1 by software.,1,,,
b2d83037af74,rm0033,1,rm0033/1/i2c1_trise,i2c1,trise,write,[],"[{""register_name"":""I2C_CR1"",""field_name"":""PE"",""required_state"":""cleared""}]",[],error,Writing TRISE while the I2C peripheral is enabled may produce incorrect timing configuration,TRISE[5:0] must be configured only when the I2C is disabled (PE = 0).,1,,,
dc40b736edd9,rm0033,1,rm0033/1/iwdg_pr,iwdg,pr,write,[],"[{""register_name"":""IWDG_SR"",""field_name"":""PVU"",""required_state"":""cleared""},{""register_name"":""IWDG_KR"",""field_name"":""KEY[15:0]"",""required_state"":""equals:0x5555""}]",[],error,Write access is protected; without the key and cleared PVU the write will be ignored,"Write access to the IWDG_PR and IWDG_RLR registers is protected. To modify them, first write the code 0x5555 in the IWDG_KR register... PVU bit of IWDG_SR must be reset in order to be able to change the prescaler divider.",1,,,
33f011bb2097,rm0033,1,rm0033/1/iwdg_rlr,iwdg,rlr,write,[],"[{""register_name"":""IWDG_KR"",""field_name"":""KEY"",""required_state"":""equals:0x5555""},{""register_name"":""IWDG_SR"",""field_name"":""RVU"",""required_state"":""cleared""}]",[],error,Write access is ignored or protected if the key is not 0x5555 or RVU is set,"Write access to the IWDG_PR and IWDG_RLR registers is protected. To modify them, first write the code 0x5555 in the IWDG_KR register. The RVU bit in the IWDG_SR register must be reset in order to be able to change the reload value.",1,,,
daff4af6911a,rm0033,1,rm0033/1/iwdg_rlr,iwdg,rlr,read,[],"[{""register_name"":""IWDG_SR"",""field_name"":""RVU"",""required_state"":""cleared""}]",[],warning,Read value may be stale or invalid if RVU is set,Reading this register returns the reload value from the VDD voltage domain. This value may not be up to date/valid if a write operation to this register is ongoing on this register. For this reason the value read from this register is valid only when the RVU bit in the IWDG_SR register is reset.,1,,,
d22f4b8c29ff,rm0033,1,rm0033/1/otg_fs_device_dcfg,otg,fs_device_dcfg,write,[],[],[],warning,Register must not be modified after initial programming; further writes are prohibited.,Do not make changes to this register after initial programming.,1,empty_conditions,,
49b104ac6bed,rm0033,1,rm0033/1/otg_fs_device_dctl,otg,fs_device_dctl,write,"[""SGINAK""]","[{""register_name"":""OTG_FS_GINTSTS"",""field_name"":""GINAKEFF"",""required_state"":""cleared""}]",[],error,Setting SGINAK before the Global IN NAK effective bit is cleared may lead to undefined behavior.,The application must set this bit only after making sure that the Global IN NAK effective bit in the Core interrupt register (GINAKEFF bit in OTG_FS_GINTSTS) is cleared.,1,,,
