generator_directory,error_type,peripheral,register,field_name,key,correct_value,generated_value
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,spi1rst,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,spi1rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,spi1rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim15rst,bit_offset,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim15rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim15rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim16rst,bit_offset,17,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim16rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim16rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim17rst,bit_offset,18,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim17rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim17rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim1rst,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim1rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,tim1rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,usart1rst,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,usart1rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,usart1rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,adc1rst,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,adc1rst,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,apb2rstr,adc1rst,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,,address_offset,0x8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,cssc,bit_offset,23,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,cssc,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,cssc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,cssf,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,cssf,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,cssf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyc,bit_offset,19,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyc,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyf,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyf,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyie,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hserdyie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyc,bit_offset,18,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyc,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyf,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyf,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyie,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,hsirdyie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyc,bit_offset,17,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyc,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyf,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyf,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyie,bit_offset,9,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lserdyie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyc,bit_offset,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyc,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyf,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyf,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyie,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,lsirdyie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyc,bit_offset,20,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyc,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyc,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyf,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyf,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyie,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,cir,pllrdyie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,wrong,rcc,cr,,reset_value,0x83,0x0000XX83 where X is undefined
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,,address_offset,0x24,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,,reset_value,0x0C000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,,size,32,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,iwdgrstf,bit_offset,29,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,iwdgrstf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,iwdgrstf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lpwrrstf,bit_offset,31,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lpwrrstf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lpwrrstf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lsion,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lsion,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lsion,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lsirdy,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lsirdy,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,lsirdy,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,rmvf,bit_offset,24,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,rmvf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,rmvf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,sftrstf,bit_offset,28,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,sftrstf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,sftrstf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,wwdgrstf,bit_offset,30,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,wwdgrstf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,wwdgrstf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,pinrstf,bit_offset,26,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,pinrstf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,pinrstf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,porrstf,bit_offset,27,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,porrstf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rcc,csr,porrstf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrh,,address_offset,0x20,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrh,,reset_value,0xFFFF,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrh,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrh,alrh,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrh,alrh,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrh,alrh,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrl,,address_offset,0x24,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrl,,reset_value,0xFFFF,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrl,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrl,alrl,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrl,alrl,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,alrl,alrl,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cnth,,address_offset,0x18,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cnth,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cnth,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cnth,cnth,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cnth,cnth,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cnth,cnth,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cntl,,address_offset,0x1C,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cntl,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cntl,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cntl,cntl,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cntl,cntl,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,cntl,cntl,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,,address_offset,0x0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,alrie,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,alrie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,alrie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,owie,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,owie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,owie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,secie,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,secie,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crh,secie,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,,address_offset,0x4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,,reset_value,0x00000020,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,alrf,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,alrf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,alrf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,cnf,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,cnf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,cnf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,owf,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,owf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,owf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,rsf,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,rsf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,rsf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,rtoff,bit_offset,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,rtoff,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,rtoff,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,secf,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,secf,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,crl,secf,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divh,,address_offset,0x10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divh,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divh,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divh,divh,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divh,divh,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divh,divh,bit_width,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divl,,address_offset,0x14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divl,,reset_value,0x8000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divl,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divl,divl,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divl,divl,access,read-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,divl,divl,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prlh,,address_offset,0x8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prlh,,reset_value,0x00000000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prlh,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prlh,prlh,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prlh,prlh,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prlh,prlh,bit_width,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prll,,address_offset,0xC,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prll,,reset_value,0x8000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prll,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prll,prll,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prll,prll,access,write-only,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,rtc,prll,prll,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,arr,,address_offset,0x2C,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,arr,,reset_value,0xFFFF,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,arr,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,arr,arr,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,arr,arr,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,arr,arr,bit_width,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,,address_offset,0x44,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,,reset_value,0x0000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,aoe,bit_offset,14,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,aoe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,aoe,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,bke,bit_offset,12,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,bke,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,bke,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,bkp,bit_offset,13,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,bkp,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,bkp,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,dtg,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,dtg,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,dtg,bit_width,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,lock,bit_offset,8,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,lock,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,lock,bit_width,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,moe,bit_offset,15,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,moe,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,moe,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,ossi,bit_offset,10,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,ossi,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,ossi,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,ossr,bit_offset,11,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,ossr,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,bdtr,ossr,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,,address_offset,0x20,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,,reset_value,0x0000,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,,size,16,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1e,bit_offset,0,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1e,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1e,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1ne,bit_offset,2,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1ne,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1ne,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1np,bit_offset,3,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1np,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1np,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1p,bit_offset,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1p,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc1p,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2e,bit_offset,4,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2e,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2e,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2ne,bit_offset,6,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2ne,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2ne,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2np,bit_offset,7,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2np,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2np,bit_width,1,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2p,bit_offset,5,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2p,access,read-write,
local_rm0041_md_chunks_v2_emb2_rrlocal_mf_pa1,missing,tim1,ccer,cc2p,bit_width,1,
